"","LTER_site","local_site","location","project_site","shore","date","taxa","count"
"529","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-05,"Ephemeroptera_ameletidae_ameletus",0
"530","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-05,"Ephemeroptera_ameletidae_ameletus",0
"531","NWT","GL1","LAKE","GL1_2E","EAST",2018-07-12,"Ephemeroptera_ameletidae_ameletus",0
"532","NWT","GL1","LAKE","GL1_3E","EAST",2018-07-12,"Ephemeroptera_ameletidae_ameletus",0
"533","NWT","GL1","LAKE","GL1_5W","WEST",2018-07-12,"Ephemeroptera_ameletidae_ameletus",0
"534","NWT","GL1","LAKE","GL1_7W","WEST",2018-07-12,"Ephemeroptera_ameletidae_ameletus",0
"535","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-17,"Ephemeroptera_ameletidae_ameletus",2
"536","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-17,"Ephemeroptera_ameletidae_ameletus",5
"537","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-17,"Ephemeroptera_ameletidae_ameletus",0
"538","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-17,"Ephemeroptera_ameletidae_ameletus",1
"539","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-17,"Ephemeroptera_ameletidae_ameletus",3
"540","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-17,"Ephemeroptera_ameletidae_ameletus",0
"541","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-19,"Ephemeroptera_ameletidae_ameletus",0
"542","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-19,"Ephemeroptera_ameletidae_ameletus",0
"543","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-19,"Ephemeroptera_ameletidae_ameletus",0
"544","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-19,"Ephemeroptera_ameletidae_ameletus",0
"545","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-19,"Ephemeroptera_ameletidae_ameletus",0
"546","NWT","GL5","LAKE","GL5_1W","WEST",2018-07-31,"Ephemeroptera_ameletidae_ameletus",0
"547","NWT","GL5","LAKE","GL5_2E","EAST",2018-07-31,"Ephemeroptera_ameletidae_ameletus",0
"548","NWT","GL5","INLET","GL5_3IN","NaN",2018-07-31,"Ephemeroptera_ameletidae_ameletus",0
"549","NWT","GL5","OUTLET","GL5_4OUT","NaN",2018-07-31,"Ephemeroptera_ameletidae_ameletus",0
"550","NWT","ALB","LAKE","ALB_1W","WEST",2018-08-02,"Ephemeroptera_ameletidae_ameletus",0
"551","NWT","ALB","LAKE","ALB_2W","WEST",2018-08-02,"Ephemeroptera_ameletidae_ameletus",0
"552","NWT","ALB","LAKE","ALB_3E","EAST",2018-08-02,"Ephemeroptera_ameletidae_ameletus",1
"553","NWT","ALB","LAKE","ALB_4E","EAST",2018-08-02,"Ephemeroptera_ameletidae_ameletus",0
"554","NWT","ALB","INLET","ALB_5IN","NaN",2018-08-02,"Ephemeroptera_ameletidae_ameletus",0
"555","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-07,"Ephemeroptera_ameletidae_ameletus",1
"556","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-07,"Ephemeroptera_ameletidae_ameletus",1
"557","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-07,"Ephemeroptera_ameletidae_ameletus",9
"558","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-07,"Ephemeroptera_ameletidae_ameletus",1
"559","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-07,"Ephemeroptera_ameletidae_ameletus",5
"560","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-07,"Ephemeroptera_ameletidae_ameletus",0
"561","NWT","GL1","LAKE","GL1_2E","EAST",2018-08-09,"Ephemeroptera_ameletidae_ameletus",0
"562","NWT","GL1","LAKE","GL1_3E","EAST",2018-08-09,"Ephemeroptera_ameletidae_ameletus",0
"563","NWT","GL1","LAKE","GL1_5W","WEST",2018-08-09,"Ephemeroptera_ameletidae_ameletus",0
"564","NWT","GL1","LAKE","GL1_7W","WEST",2018-08-09,"Ephemeroptera_ameletidae_ameletus",0
"565","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-07,"Ephemeroptera_ameletidae_ameletus",1
"566","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-07,"Ephemeroptera_ameletidae_ameletus",5
"567","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Ephemeroptera_ameletidae_ameletus",11
"568","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Ephemeroptera_ameletidae_ameletus",10
"569","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-21,"Ephemeroptera_ameletidae_ameletus",1
"570","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-21,"Ephemeroptera_ameletidae_ameletus",34
"571","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-21,"Ephemeroptera_ameletidae_ameletus",0
"572","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-21,"Ephemeroptera_ameletidae_ameletus",0
"573","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-23,"Ephemeroptera_ameletidae_ameletus",0
"574","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-23,"Ephemeroptera_ameletidae_ameletus",0
"575","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-23,"Ephemeroptera_ameletidae_ameletus",2
"576","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-23,"Ephemeroptera_ameletidae_ameletus",4
"577","NWT","GL1","LAKE","GL1_1E","EAST",2018-06-28,"Ephemeroptera_siphlonuridae",0
"578","NWT","GL1","LAKE","GL1_2E","EAST",2018-06-28,"Ephemeroptera_siphlonuridae",0
"579","NWT","GL1","LAKE","GL1_3E","EAST",2018-06-28,"Ephemeroptera_siphlonuridae",0
"580","NWT","GL1","LAKE","GL1_4E","EAST",2018-06-28,"Ephemeroptera_siphlonuridae",0
"581","NWT","GL1","LAKE","GL1_5W","WEST",2018-06-28,"Ephemeroptera_siphlonuridae",0
"582","NWT","GL1","LAKE","GL1_6W","WEST",2018-06-28,"Ephemeroptera_siphlonuridae",0
"583","NWT","GL1","LAKE","GL1_7W","WEST",2018-06-28,"Ephemeroptera_siphlonuridae",0
"584","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-03,"Ephemeroptera_siphlonuridae",0
"585","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-03,"Ephemeroptera_siphlonuridae",0
"586","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-03,"Ephemeroptera_siphlonuridae",0
"587","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-03,"Ephemeroptera_siphlonuridae",0
"588","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-03,"Ephemeroptera_siphlonuridae",0
"589","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-03,"Ephemeroptera_siphlonuridae",0
"590","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-05,"Ephemeroptera_siphlonuridae",0
"591","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-05,"Ephemeroptera_siphlonuridae",0
"592","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-05,"Ephemeroptera_siphlonuridae",0
"593","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-05,"Ephemeroptera_siphlonuridae",0
"594","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-05,"Ephemeroptera_siphlonuridae",0
"595","NWT","GL1","LAKE","GL1_2E","EAST",2018-07-12,"Ephemeroptera_siphlonuridae",0
"596","NWT","GL1","LAKE","GL1_3E","EAST",2018-07-12,"Ephemeroptera_siphlonuridae",0
"597","NWT","GL1","LAKE","GL1_5W","WEST",2018-07-12,"Ephemeroptera_siphlonuridae",0
"598","NWT","GL1","LAKE","GL1_7W","WEST",2018-07-12,"Ephemeroptera_siphlonuridae",0
"599","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-17,"Ephemeroptera_siphlonuridae",0
"600","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-17,"Ephemeroptera_siphlonuridae",0
"601","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-17,"Ephemeroptera_siphlonuridae",0
"602","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-17,"Ephemeroptera_siphlonuridae",0
"603","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-17,"Ephemeroptera_siphlonuridae",0
"604","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-17,"Ephemeroptera_siphlonuridae",0
"605","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-19,"Ephemeroptera_siphlonuridae",0
"606","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-19,"Ephemeroptera_siphlonuridae",0
"607","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-19,"Ephemeroptera_siphlonuridae",0
"608","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-19,"Ephemeroptera_siphlonuridae",0
"609","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-19,"Ephemeroptera_siphlonuridae",0
"610","NWT","GL5","LAKE","GL5_1W","WEST",2018-07-31,"Ephemeroptera_siphlonuridae",0
"611","NWT","GL5","LAKE","GL5_2E","EAST",2018-07-31,"Ephemeroptera_siphlonuridae",0
"612","NWT","GL5","INLET","GL5_3IN","NaN",2018-07-31,"Ephemeroptera_siphlonuridae",0
"613","NWT","GL5","OUTLET","GL5_4OUT","NaN",2018-07-31,"Ephemeroptera_siphlonuridae",0
"614","NWT","ALB","LAKE","ALB_1W","WEST",2018-08-02,"Ephemeroptera_siphlonuridae",0
"615","NWT","ALB","LAKE","ALB_2W","WEST",2018-08-02,"Ephemeroptera_siphlonuridae",0
"616","NWT","ALB","LAKE","ALB_3E","EAST",2018-08-02,"Ephemeroptera_siphlonuridae",0
"617","NWT","ALB","LAKE","ALB_4E","EAST",2018-08-02,"Ephemeroptera_siphlonuridae",0
"618","NWT","ALB","INLET","ALB_5IN","NaN",2018-08-02,"Ephemeroptera_siphlonuridae",0
"619","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-07,"Ephemeroptera_siphlonuridae",0
"620","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-07,"Ephemeroptera_siphlonuridae",0
"621","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-07,"Ephemeroptera_siphlonuridae",0
"622","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-07,"Ephemeroptera_siphlonuridae",0
"623","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-07,"Ephemeroptera_siphlonuridae",0
"624","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-07,"Ephemeroptera_siphlonuridae",0
"625","NWT","GL1","LAKE","GL1_2E","EAST",2018-08-09,"Ephemeroptera_siphlonuridae",0
"626","NWT","GL1","LAKE","GL1_3E","EAST",2018-08-09,"Ephemeroptera_siphlonuridae",0
"627","NWT","GL1","LAKE","GL1_5W","WEST",2018-08-09,"Ephemeroptera_siphlonuridae",0
"628","NWT","GL1","LAKE","GL1_7W","WEST",2018-08-09,"Ephemeroptera_siphlonuridae",0
"629","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-07,"Ephemeroptera_siphlonuridae",2
"630","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-07,"Ephemeroptera_siphlonuridae",1
"631","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Ephemeroptera_siphlonuridae",0
"632","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Ephemeroptera_siphlonuridae",0
"633","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-21,"Ephemeroptera_siphlonuridae",0
"634","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-21,"Ephemeroptera_siphlonuridae",0
"635","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-21,"Ephemeroptera_siphlonuridae",0
"636","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-21,"Ephemeroptera_siphlonuridae",0
"637","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-23,"Ephemeroptera_siphlonuridae",0
"638","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-23,"Ephemeroptera_siphlonuridae",0
"639","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-23,"Ephemeroptera_siphlonuridae",3
"640","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-23,"Ephemeroptera_siphlonuridae",0
"641","NWT","GL1","LAKE","GL1_1E","EAST",2018-06-28,"Coleoptera_dytiscidae",0
"642","NWT","GL1","LAKE","GL1_2E","EAST",2018-06-28,"Coleoptera_dytiscidae",0
"643","NWT","GL1","LAKE","GL1_3E","EAST",2018-06-28,"Coleoptera_dytiscidae",0
"644","NWT","GL1","LAKE","GL1_4E","EAST",2018-06-28,"Coleoptera_dytiscidae",0
"645","NWT","GL1","LAKE","GL1_5W","WEST",2018-06-28,"Coleoptera_dytiscidae",0
"646","NWT","GL1","LAKE","GL1_6W","WEST",2018-06-28,"Coleoptera_dytiscidae",0
"647","NWT","GL1","LAKE","GL1_7W","WEST",2018-06-28,"Coleoptera_dytiscidae",0
"648","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-03,"Coleoptera_dytiscidae",0
"649","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-03,"Coleoptera_dytiscidae",0
"650","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-03,"Coleoptera_dytiscidae",0
"651","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-03,"Coleoptera_dytiscidae",0
"652","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-03,"Coleoptera_dytiscidae",0
"653","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-03,"Coleoptera_dytiscidae",0
"654","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-05,"Coleoptera_dytiscidae",0
"655","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-05,"Coleoptera_dytiscidae",0
"656","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-05,"Coleoptera_dytiscidae",0
"657","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-05,"Coleoptera_dytiscidae",0
"658","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-05,"Coleoptera_dytiscidae",0
"659","NWT","GL1","LAKE","GL1_2E","EAST",2018-07-12,"Coleoptera_dytiscidae",0
"660","NWT","GL1","LAKE","GL1_3E","EAST",2018-07-12,"Coleoptera_dytiscidae",0
"661","NWT","GL1","LAKE","GL1_5W","WEST",2018-07-12,"Coleoptera_dytiscidae",0
"662","NWT","GL1","LAKE","GL1_7W","WEST",2018-07-12,"Coleoptera_dytiscidae",0
"663","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-17,"Coleoptera_dytiscidae",1
"664","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-17,"Coleoptera_dytiscidae",0
"665","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-17,"Coleoptera_dytiscidae",0
"666","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-17,"Coleoptera_dytiscidae",0
"667","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-17,"Coleoptera_dytiscidae",0
"668","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-17,"Coleoptera_dytiscidae",0
"669","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-19,"Coleoptera_dytiscidae",0
"670","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-19,"Coleoptera_dytiscidae",0
"671","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-19,"Coleoptera_dytiscidae",0
"672","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-19,"Coleoptera_dytiscidae",0
"673","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-19,"Coleoptera_dytiscidae",0
"674","NWT","GL5","LAKE","GL5_1W","WEST",2018-07-31,"Coleoptera_dytiscidae",0
"675","NWT","GL5","LAKE","GL5_2E","EAST",2018-07-31,"Coleoptera_dytiscidae",0
"676","NWT","GL5","INLET","GL5_3IN","NaN",2018-07-31,"Coleoptera_dytiscidae",0
"677","NWT","GL5","OUTLET","GL5_4OUT","NaN",2018-07-31,"Coleoptera_dytiscidae",0
"678","NWT","ALB","LAKE","ALB_1W","WEST",2018-08-02,"Coleoptera_dytiscidae",0
"679","NWT","ALB","LAKE","ALB_2W","WEST",2018-08-02,"Coleoptera_dytiscidae",0
"680","NWT","ALB","LAKE","ALB_3E","EAST",2018-08-02,"Coleoptera_dytiscidae",0
"681","NWT","ALB","LAKE","ALB_4E","EAST",2018-08-02,"Coleoptera_dytiscidae",0
"682","NWT","ALB","INLET","ALB_5IN","NaN",2018-08-02,"Coleoptera_dytiscidae",0
"683","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-07,"Coleoptera_dytiscidae",0
"684","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-07,"Coleoptera_dytiscidae",0
"685","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-07,"Coleoptera_dytiscidae",0
"686","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-07,"Coleoptera_dytiscidae",0
"687","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-07,"Coleoptera_dytiscidae",0
"688","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-07,"Coleoptera_dytiscidae",0
"689","NWT","GL1","LAKE","GL1_2E","EAST",2018-08-09,"Coleoptera_dytiscidae",0
"690","NWT","GL1","LAKE","GL1_3E","EAST",2018-08-09,"Coleoptera_dytiscidae",0
"691","NWT","GL1","LAKE","GL1_5W","WEST",2018-08-09,"Coleoptera_dytiscidae",0
"692","NWT","GL1","LAKE","GL1_7W","WEST",2018-08-09,"Coleoptera_dytiscidae",0
"693","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-07,"Coleoptera_dytiscidae",0
"694","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-07,"Coleoptera_dytiscidae",0
"695","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Coleoptera_dytiscidae",0
"696","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Coleoptera_dytiscidae",0
"697","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-21,"Coleoptera_dytiscidae",0
"698","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-21,"Coleoptera_dytiscidae",0
"699","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-21,"Coleoptera_dytiscidae",0
"700","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-21,"Coleoptera_dytiscidae",0
"701","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-23,"Coleoptera_dytiscidae",0
"702","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-23,"Coleoptera_dytiscidae",0
"703","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-23,"Coleoptera_dytiscidae",0
"704","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-23,"Coleoptera_dytiscidae",0
"705","NWT","GL1","LAKE","GL1_1E","EAST",2018-06-28,"Plecoptera_perlidae_claassenia_",0
"706","NWT","GL1","LAKE","GL1_2E","EAST",2018-06-28,"Plecoptera_perlidae_claassenia_",0
"707","NWT","GL1","LAKE","GL1_3E","EAST",2018-06-28,"Plecoptera_perlidae_claassenia_",0
"708","NWT","GL1","LAKE","GL1_4E","EAST",2018-06-28,"Plecoptera_perlidae_claassenia_",0
"709","NWT","GL1","LAKE","GL1_5W","WEST",2018-06-28,"Plecoptera_perlidae_claassenia_",0
"710","NWT","GL1","LAKE","GL1_6W","WEST",2018-06-28,"Plecoptera_perlidae_claassenia_",0
"711","NWT","GL1","LAKE","GL1_7W","WEST",2018-06-28,"Plecoptera_perlidae_claassenia_",0
"712","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-03,"Plecoptera_perlidae_claassenia_",0
"713","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-03,"Plecoptera_perlidae_claassenia_",0
"714","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-03,"Plecoptera_perlidae_claassenia_",0
"715","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-03,"Plecoptera_perlidae_claassenia_",0
"716","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-03,"Plecoptera_perlidae_claassenia_",0
"717","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-03,"Plecoptera_perlidae_claassenia_",0
"718","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-05,"Plecoptera_perlidae_claassenia_",0
"719","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-05,"Plecoptera_perlidae_claassenia_",0
"720","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-05,"Plecoptera_perlidae_claassenia_",0
"721","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-05,"Plecoptera_perlidae_claassenia_",0
"722","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-05,"Plecoptera_perlidae_claassenia_",0
"723","NWT","GL1","LAKE","GL1_2E","EAST",2018-07-12,"Plecoptera_perlidae_claassenia_",0
"724","NWT","GL1","LAKE","GL1_3E","EAST",2018-07-12,"Plecoptera_perlidae_claassenia_",0
"725","NWT","GL1","LAKE","GL1_5W","WEST",2018-07-12,"Plecoptera_perlidae_claassenia_",0
"726","NWT","GL1","LAKE","GL1_7W","WEST",2018-07-12,"Plecoptera_perlidae_claassenia_",0
"727","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-17,"Plecoptera_perlidae_claassenia_",0
"728","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-17,"Plecoptera_perlidae_claassenia_",0
"729","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-17,"Plecoptera_perlidae_claassenia_",0
"730","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-17,"Plecoptera_perlidae_claassenia_",0
"731","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-17,"Plecoptera_perlidae_claassenia_",0
"732","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-17,"Plecoptera_perlidae_claassenia_",0
"733","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-19,"Plecoptera_perlidae_claassenia_",0
"734","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-19,"Plecoptera_perlidae_claassenia_",0
"735","NWT","ALB","LAKE","ALB_3E","EAST",2018-07-19,"Plecoptera_perlidae_claassenia_",0
"736","NWT","ALB","LAKE","ALB_4E","EAST",2018-07-19,"Plecoptera_perlidae_claassenia_",0
"737","NWT","ALB","INLET","ALB_5IN","NaN",2018-07-19,"Plecoptera_perlidae_claassenia_",0
"738","NWT","GL5","LAKE","GL5_1W","WEST",2018-07-31,"Plecoptera_perlidae_claassenia_",0
"739","NWT","GL5","LAKE","GL5_2E","EAST",2018-07-31,"Plecoptera_perlidae_claassenia_",0
"740","NWT","GL5","INLET","GL5_3IN","NaN",2018-07-31,"Plecoptera_perlidae_claassenia_",0
"741","NWT","GL5","OUTLET","GL5_4OUT","NaN",2018-07-31,"Plecoptera_perlidae_claassenia_",0
"742","NWT","ALB","LAKE","ALB_1W","WEST",2018-08-02,"Plecoptera_perlidae_claassenia_",0
"743","NWT","ALB","LAKE","ALB_2W","WEST",2018-08-02,"Plecoptera_perlidae_claassenia_",0
"744","NWT","ALB","LAKE","ALB_3E","EAST",2018-08-02,"Plecoptera_perlidae_claassenia_",0
"745","NWT","ALB","LAKE","ALB_4E","EAST",2018-08-02,"Plecoptera_perlidae_claassenia_",0
"746","NWT","ALB","INLET","ALB_5IN","NaN",2018-08-02,"Plecoptera_perlidae_claassenia_",0
"747","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"748","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"749","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"750","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"751","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"752","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"753","NWT","GL1","LAKE","GL1_2E","EAST",2018-08-09,"Plecoptera_perlidae_claassenia_",0
"754","NWT","GL1","LAKE","GL1_3E","EAST",2018-08-09,"Plecoptera_perlidae_claassenia_",0
"755","NWT","GL1","LAKE","GL1_5W","WEST",2018-08-09,"Plecoptera_perlidae_claassenia_",0
"756","NWT","GL1","LAKE","GL1_7W","WEST",2018-08-09,"Plecoptera_perlidae_claassenia_",0
"757","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"758","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-07,"Plecoptera_perlidae_claassenia_",0
"759","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Plecoptera_perlidae_claassenia_",11
"760","NWT","ALB_creek","CREEK","ALB_creek_aboveroad","NaN",2018-08-09,"Plecoptera_perlidae_claassenia_",0
"761","NWT","GL4","LAKE","GL4_1E","EAST",2018-08-21,"Plecoptera_perlidae_claassenia_",0
"762","NWT","GL4","INLET","GL4_3IN","NaN",2018-08-21,"Plecoptera_perlidae_claassenia_",0
"763","NWT","GL4","LAKE","GL4_5W","WEST",2018-08-21,"Plecoptera_perlidae_claassenia_",0
"764","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-08-21,"Plecoptera_perlidae_claassenia_",0
"765","NWT","GL4","LAKE","GL4_2E","EAST",2018-08-23,"Plecoptera_perlidae_claassenia_",0
"766","NWT","GL4","LAKE","GL4_4W","WEST",2018-08-23,"Plecoptera_perlidae_claassenia_",0
"767","NWT","GL4","WATERFALL","GL4_waterfall_high","NaN",2018-08-23,"Plecoptera_perlidae_claassenia_",0
"768","NWT","GL4","WATERFALL","GL4_waterfall_low","NaN",2018-08-23,"Plecoptera_perlidae_claassenia_",0
"769","NWT","GL1","LAKE","GL1_1E","EAST",2018-06-28,"Plecoptera_perlodidae",0
"770","NWT","GL1","LAKE","GL1_2E","EAST",2018-06-28,"Plecoptera_perlodidae",0
"771","NWT","GL1","LAKE","GL1_3E","EAST",2018-06-28,"Plecoptera_perlodidae",0
"772","NWT","GL1","LAKE","GL1_4E","EAST",2018-06-28,"Plecoptera_perlodidae",0
"773","NWT","GL1","LAKE","GL1_5W","WEST",2018-06-28,"Plecoptera_perlodidae",0
"774","NWT","GL1","LAKE","GL1_6W","WEST",2018-06-28,"Plecoptera_perlodidae",0
"775","NWT","GL1","LAKE","GL1_7W","WEST",2018-06-28,"Plecoptera_perlodidae",0
"776","NWT","GL4","LAKE","GL4_1E","EAST",2018-07-03,"Plecoptera_perlodidae",0
"777","NWT","GL4","LAKE","GL4_2E","EAST",2018-07-03,"Plecoptera_perlodidae",0
"778","NWT","GL4","INLET","GL4_3IN","NaN",2018-07-03,"Plecoptera_perlodidae",0
"779","NWT","GL4","LAKE","GL4_4W","WEST",2018-07-03,"Plecoptera_perlodidae",0
"780","NWT","GL4","LAKE","GL4_5W","WEST",2018-07-03,"Plecoptera_perlodidae",0
"781","NWT","GL4","OUTLET","GL4_6OUT","NaN",2018-07-03,"Plecoptera_perlodidae",0
"782","NWT","ALB","LAKE","ALB_1W","WEST",2018-07-05,"Plecoptera_perlodidae",0
"783","NWT","ALB","LAKE","ALB_2W","WEST",2018-07-05,"Plecoptera_perlodidae",0
