LTER_site,local_site,location,project_site,date,Order,Family,Genus,count
NWT,ALB,LAKE,ALB_1W,2018-08-02,Ephemeroptera,siphlonuridae,NaN,0
NWT,ALB,LAKE,ALB_2W,2018-08-02,Ephemeroptera,siphlonuridae,NaN,0
NWT,ALB,LAKE,ALB_3E,2018-08-02,Ephemeroptera,siphlonuridae,NaN,0
NWT,ALB,LAKE,ALB_4E,2018-08-02,Ephemeroptera,siphlonuridae,NaN,0
NWT,ALB,INLET,ALB_5IN,2018-08-02,Ephemeroptera,siphlonuridae,NaN,0
NWT,ALB,LAKE,ALB_1W,2018-08-02,Plecoptera,chloroperlidae,NaN,0
NWT,ALB,LAKE,ALB_2W,2018-08-02,Plecoptera,chloroperlidae,NaN,0
NWT,ALB,LAKE,ALB_3E,2018-08-02,Plecoptera,chloroperlidae,NaN,0
NWT,ALB,LAKE,ALB_4E,2018-08-02,Plecoptera,chloroperlidae,NaN,0
NWT,ALB,INLET,ALB_5IN,2018-08-02,Plecoptera,chloroperlidae,NaN,0
NWT,ALB,LAKE,ALB_1W,2018-08-02,Plecoptera,perlidae,claassenia,0
NWT,ALB,LAKE,ALB_2W,2018-08-02,Plecoptera,perlidae,claassenia,0
NWT,ALB,LAKE,ALB_3E,2018-08-02,Plecoptera,perlidae,claassenia,0
NWT,ALB,LAKE,ALB_4E,2018-08-02,Plecoptera,perlidae,claassenia,0
NWT,ALB,INLET,ALB_5IN,2018-08-02,Plecoptera,perlidae,claassenia,0
NWT,ALB,LAKE,ALB_1W,2018-08-02,Plecoptera,perlodidae,NaN,0
NWT,ALB,LAKE,ALB_2W,2018-08-02,Plecoptera,perlodidae,NaN,0
NWT,ALB,LAKE,ALB_3E,2018-08-02,Plecoptera,perlodidae,NaN,0
NWT,ALB,LAKE,ALB_4E,2018-08-02,Plecoptera,perlodidae,NaN,0
NWT,ALB,INLET,ALB_5IN,2018-08-02,Plecoptera,perlodidae,NaN,4
NWT,ALB,LAKE,ALB_1W,2018-08-02,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,ALB,LAKE,ALB_2W,2018-08-02,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,ALB,LAKE,ALB_3E,2018-08-02,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,ALB,LAKE,ALB_4E,2018-08-02,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,ALB,INLET,ALB_5IN,2018-08-02,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,ALB,LAKE,ALB_1W,2018-08-02,Trichoptera,apataniidae,apatania,0
NWT,ALB,LAKE,ALB_2W,2018-08-02,Trichoptera,apataniidae,apatania,0
NWT,ALB,LAKE,ALB_3E,2018-08-02,Trichoptera,apataniidae,apatania,0
NWT,ALB,LAKE,ALB_4E,2018-08-02,Trichoptera,apataniidae,apatania,0
NWT,ALB,INLET,ALB_5IN,2018-08-02,Trichoptera,apataniidae,apatania,0
NWT,ALB,LAKE,ALB_1W,2018-08-02,Trichoptera,glossomatidae,NaN,0
NWT,ALB,LAKE,ALB_2W,2018-08-02,Trichoptera,glossomatidae,NaN,0
NWT,ALB,LAKE,ALB_3E,2018-08-02,Trichoptera,glossomatidae,NaN,0
NWT,ALB,LAKE,ALB_4E,2018-08-02,Trichoptera,glossomatidae,NaN,0
NWT,ALB,INLET,ALB_5IN,2018-08-02,Trichoptera,glossomatidae,NaN,0
NWT,ALB,LAKE,ALB_1W,2018-08-02,Trichoptera,leptoceridae,NaN,0
NWT,ALB,LAKE,ALB_2W,2018-08-02,Trichoptera,leptoceridae,NaN,0
NWT,ALB,LAKE,ALB_3E,2018-08-02,Trichoptera,leptoceridae,NaN,0
NWT,ALB,LAKE,ALB_4E,2018-08-02,Trichoptera,leptoceridae,NaN,0
NWT,ALB,INLET,ALB_5IN,2018-08-02,Trichoptera,leptoceridae,NaN,0
NWT,ALB,LAKE,ALB_1W,2018-08-02,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,ALB,LAKE,ALB_2W,2018-08-02,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,ALB,LAKE,ALB_3E,2018-08-02,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,ALB,LAKE,ALB_4E,2018-08-02,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,ALB,INLET,ALB_5IN,2018-08-02,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,LAKE,GL4_1E,2018-08-07,Amphipoda,gammaridae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-07,Amphipoda,gammaridae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Amphipoda,gammaridae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-07,Amphipoda,gammaridae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Amphipoda,gammaridae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Amphipoda,gammaridae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Amphipoda,gammaridae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Amphipoda,gammaridae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-07,Coleoptera,dytiscidae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-07,Coleoptera,dytiscidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Coleoptera,dytiscidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-07,Coleoptera,dytiscidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Coleoptera,dytiscidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Coleoptera,dytiscidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Coleoptera,dytiscidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Coleoptera,dytiscidae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-07,Diptera,chironomidae,NaN,1
NWT,GL4,LAKE,GL4_2E,2018-08-07,Diptera,chironomidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Diptera,chironomidae,NaN,81
NWT,GL4,LAKE,GL4_4W,2018-08-07,Diptera,chironomidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Diptera,chironomidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Diptera,chironomidae,NaN,11
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Diptera,chironomidae,NaN,225
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Diptera,chironomidae,NaN,104
NWT,GL4,LAKE,GL4_1E,2018-08-07,Diptera,simuliidae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-07,Diptera,simuliidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Diptera,simuliidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-07,Diptera,simuliidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Diptera,simuliidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Diptera,simuliidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Diptera,simuliidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Diptera,simuliidae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-07,Ephemeroptera,ameletidae,ameletus,1
NWT,GL4,LAKE,GL4_2E,2018-08-07,Ephemeroptera,ameletidae,ameletus,1
NWT,GL4,INLET,GL4_3IN,2018-08-07,Ephemeroptera,ameletidae,ameletus,9
NWT,GL4,LAKE,GL4_4W,2018-08-07,Ephemeroptera,ameletidae,ameletus,1
NWT,GL4,LAKE,GL4_5W,2018-08-07,Ephemeroptera,ameletidae,ameletus,5
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Ephemeroptera,ameletidae,ameletus,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Ephemeroptera,ameletidae,ameletus,1
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Ephemeroptera,ameletidae,ameletus,5
NWT,GL4,LAKE,GL4_1E,2018-08-07,Ephemeroptera,baetidae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-07,Ephemeroptera,baetidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Ephemeroptera,baetidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-07,Ephemeroptera,baetidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Ephemeroptera,baetidae,NaN,1
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Ephemeroptera,baetidae,NaN,15
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Ephemeroptera,baetidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Ephemeroptera,baetidae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-07,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-07,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-07,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Ephemeroptera,siphlonuridae,NaN,2
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Ephemeroptera,siphlonuridae,NaN,1
NWT,GL4,LAKE,GL4_1E,2018-08-07,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-07,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-07,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-07,Plecoptera,perlidae,claassenia,0
NWT,GL4,LAKE,GL4_2E,2018-08-07,Plecoptera,perlidae,claassenia,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Plecoptera,perlidae,claassenia,0
NWT,GL4,LAKE,GL4_4W,2018-08-07,Plecoptera,perlidae,claassenia,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Plecoptera,perlidae,claassenia,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Plecoptera,perlidae,claassenia,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Plecoptera,perlidae,claassenia,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Plecoptera,perlidae,claassenia,0
NWT,GL4,LAKE,GL4_1E,2018-08-07,Plecoptera,perlodidae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-07,Plecoptera,perlodidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Plecoptera,perlodidae,NaN,1
NWT,GL4,LAKE,GL4_4W,2018-08-07,Plecoptera,perlodidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Plecoptera,perlodidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Plecoptera,perlodidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Plecoptera,perlodidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Plecoptera,perlodidae,NaN,1
NWT,GL4,LAKE,GL4_1E,2018-08-07,Rhynchobdellida,glossiphoniidae,NaN,1
NWT,GL4,LAKE,GL4_2E,2018-08-07,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-07,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Rhynchobdellida,glossiphoniidae,NaN,65
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Rhynchobdellida,glossiphoniidae,NaN,5
NWT,GL4,LAKE,GL4_1E,2018-08-07,Trichoptera,apataniidae,apatania,7
NWT,GL4,LAKE,GL4_2E,2018-08-07,Trichoptera,apataniidae,apatania,15
NWT,GL4,INLET,GL4_3IN,2018-08-07,Trichoptera,apataniidae,apatania,7
NWT,GL4,LAKE,GL4_4W,2018-08-07,Trichoptera,apataniidae,apatania,11
NWT,GL4,LAKE,GL4_5W,2018-08-07,Trichoptera,apataniidae,apatania,124
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Trichoptera,apataniidae,apatania,2
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Trichoptera,apataniidae,apatania,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Trichoptera,apataniidae,apatania,0
NWT,GL4,LAKE,GL4_1E,2018-08-07,Trichoptera,glossomatidae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-07,Trichoptera,glossomatidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Trichoptera,glossomatidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-07,Trichoptera,glossomatidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Trichoptera,glossomatidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Trichoptera,glossomatidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Trichoptera,glossomatidae,NaN,3
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Trichoptera,glossomatidae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-07,Trichoptera,leptoceridae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-07,Trichoptera,leptoceridae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Trichoptera,leptoceridae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-07,Trichoptera,leptoceridae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Trichoptera,leptoceridae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Trichoptera,leptoceridae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Trichoptera,leptoceridae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Trichoptera,leptoceridae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-07,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,LAKE,GL4_2E,2018-08-07,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,INLET,GL4_3IN,2018-08-07,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,LAKE,GL4_4W,2018-08-07,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,LAKE,GL4_5W,2018-08-07,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-07,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-07,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-07,Trichoptera,rhyacophilidae,rhyacophila,1
NWT,GL1,LAKE,GL1_2E,2018-08-09,Amphipoda,gammaridae,NaN,1
NWT,GL1,LAKE,GL1_3E,2018-08-09,Amphipoda,gammaridae,NaN,0
NWT,GL1,LAKE,GL1_5W,2018-08-09,Amphipoda,gammaridae,NaN,0
NWT,GL1,LAKE,GL1_7W,2018-08-09,Amphipoda,gammaridae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Amphipoda,gammaridae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Amphipoda,gammaridae,NaN,0
NWT,GL1,LAKE,GL1_2E,2018-08-09,Coleoptera,dytiscidae,NaN,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Coleoptera,dytiscidae,NaN,0
NWT,GL1,LAKE,GL1_5W,2018-08-09,Coleoptera,dytiscidae,NaN,0
NWT,GL1,LAKE,GL1_7W,2018-08-09,Coleoptera,dytiscidae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Coleoptera,dytiscidae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Coleoptera,dytiscidae,NaN,0
NWT,GL1,LAKE,GL1_2E,2018-08-09,Diptera,chironomidae,NaN,60
NWT,GL1,LAKE,GL1_3E,2018-08-09,Diptera,chironomidae,NaN,33
NWT,GL1,LAKE,GL1_5W,2018-08-09,Diptera,chironomidae,NaN,42
NWT,GL1,LAKE,GL1_7W,2018-08-09,Diptera,chironomidae,NaN,62
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Diptera,chironomidae,NaN,273
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Diptera,chironomidae,NaN,127
NWT,GL1,LAKE,GL1_2E,2018-08-09,Diptera,simuliidae,NaN,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Diptera,simuliidae,NaN,0
NWT,GL1,LAKE,GL1_5W,2018-08-09,Diptera,simuliidae,NaN,0
NWT,GL1,LAKE,GL1_7W,2018-08-09,Diptera,simuliidae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Diptera,simuliidae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Diptera,simuliidae,NaN,1
NWT,GL1,LAKE,GL1_2E,2018-08-09,Ephemeroptera,ameletidae,ameletus,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Ephemeroptera,ameletidae,ameletus,0
NWT,GL1,LAKE,GL1_5W,2018-08-09,Ephemeroptera,ameletidae,ameletus,0
NWT,GL1,LAKE,GL1_7W,2018-08-09,Ephemeroptera,ameletidae,ameletus,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Ephemeroptera,ameletidae,ameletus,11
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Ephemeroptera,ameletidae,ameletus,10
NWT,GL1,LAKE,GL1_2E,2018-08-09,Ephemeroptera,baetidae,NaN,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Ephemeroptera,baetidae,NaN,0
NWT,GL1,LAKE,GL1_5W,2018-08-09,Ephemeroptera,baetidae,NaN,0
NWT,GL1,LAKE,GL1_7W,2018-08-09,Ephemeroptera,baetidae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Ephemeroptera,baetidae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Ephemeroptera,baetidae,NaN,1
NWT,GL1,LAKE,GL1_2E,2018-08-09,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL1,LAKE,GL1_5W,2018-08-09,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL1,LAKE,GL1_7W,2018-08-09,Ephemeroptera,siphlonuridae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Ephemeroptera,siphlonuridae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL1,LAKE,GL1_2E,2018-08-09,Plecoptera,chloroperlidae,NaN,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Plecoptera,chloroperlidae,NaN,0
NWT,GL1,LAKE,GL1_5W,2018-08-09,Plecoptera,chloroperlidae,NaN,0
NWT,GL1,LAKE,GL1_7W,2018-08-09,Plecoptera,chloroperlidae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Plecoptera,chloroperlidae,NaN,10
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Plecoptera,chloroperlidae,NaN,6
NWT,GL1,LAKE,GL1_2E,2018-08-09,Plecoptera,perlidae,claassenia,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Plecoptera,perlidae,claassenia,0
NWT,GL1,LAKE,GL1_5W,2018-08-09,Plecoptera,perlidae,claassenia,0
NWT,GL1,LAKE,GL1_7W,2018-08-09,Plecoptera,perlidae,claassenia,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Plecoptera,perlidae,claassenia,11
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Plecoptera,perlidae,claassenia,0
NWT,GL1,LAKE,GL1_2E,2018-08-09,Plecoptera,perlodidae,NaN,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Plecoptera,perlodidae,NaN,0
NWT,GL1,LAKE,GL1_5W,2018-08-09,Plecoptera,perlodidae,NaN,0
NWT,GL1,LAKE,GL1_7W,2018-08-09,Plecoptera,perlodidae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Plecoptera,perlodidae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Plecoptera,perlodidae,NaN,3
NWT,GL1,LAKE,GL1_2E,2018-08-09,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Rhynchobdellida,glossiphoniidae,NaN,13
NWT,GL1,LAKE,GL1_5W,2018-08-09,Rhynchobdellida,glossiphoniidae,NaN,1
NWT,GL1,LAKE,GL1_7W,2018-08-09,Rhynchobdellida,glossiphoniidae,NaN,4
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Rhynchobdellida,glossiphoniidae,NaN,1
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,GL1,LAKE,GL1_2E,2018-08-09,Trichoptera,apataniidae,apatania,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Trichoptera,apataniidae,apatania,4
NWT,GL1,LAKE,GL1_5W,2018-08-09,Trichoptera,apataniidae,apatania,15
NWT,GL1,LAKE,GL1_7W,2018-08-09,Trichoptera,apataniidae,apatania,7
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Trichoptera,apataniidae,apatania,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Trichoptera,apataniidae,apatania,0
NWT,GL1,LAKE,GL1_2E,2018-08-09,Trichoptera,glossomatidae,NaN,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Trichoptera,glossomatidae,NaN,0
NWT,GL1,LAKE,GL1_5W,2018-08-09,Trichoptera,glossomatidae,NaN,0
NWT,GL1,LAKE,GL1_7W,2018-08-09,Trichoptera,glossomatidae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Trichoptera,glossomatidae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Trichoptera,glossomatidae,NaN,0
NWT,GL1,LAKE,GL1_2E,2018-08-09,Trichoptera,leptoceridae,NaN,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Trichoptera,leptoceridae,NaN,0
NWT,GL1,LAKE,GL1_5W,2018-08-09,Trichoptera,leptoceridae,NaN,0
NWT,GL1,LAKE,GL1_7W,2018-08-09,Trichoptera,leptoceridae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Trichoptera,leptoceridae,NaN,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Trichoptera,leptoceridae,NaN,0
NWT,GL1,LAKE,GL1_2E,2018-08-09,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL1,LAKE,GL1_3E,2018-08-09,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL1,LAKE,GL1_5W,2018-08-09,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL1,LAKE,GL1_7W,2018-08-09,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Trichoptera,rhyacophilidae,rhyacophila,7
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,Trichoptera,rhyacophilidae,rhyacophila,8
NWT,GL4,LAKE,GL4_1E,2018-08-21,Amphipoda,gammaridae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-21,Amphipoda,gammaridae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-21,Amphipoda,gammaridae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Amphipoda,gammaridae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-21,Coleoptera,dytiscidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-21,Coleoptera,dytiscidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-21,Coleoptera,dytiscidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Coleoptera,dytiscidae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-21,Diptera,chironomidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-21,Diptera,chironomidae,NaN,41
NWT,GL4,LAKE,GL4_5W,2018-08-21,Diptera,chironomidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Diptera,chironomidae,NaN,14
NWT,GL4,LAKE,GL4_1E,2018-08-21,Diptera,simuliidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-21,Diptera,simuliidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-21,Diptera,simuliidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Diptera,simuliidae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-21,Ephemeroptera,ameletidae,ameletus,1
NWT,GL4,INLET,GL4_3IN,2018-08-21,Ephemeroptera,ameletidae,ameletus,34
NWT,GL4,LAKE,GL4_5W,2018-08-21,Ephemeroptera,ameletidae,ameletus,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Ephemeroptera,ameletidae,ameletus,0
NWT,GL4,LAKE,GL4_1E,2018-08-21,Ephemeroptera,baetidae,NaN,1
NWT,GL4,INLET,GL4_3IN,2018-08-21,Ephemeroptera,baetidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-21,Ephemeroptera,baetidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Ephemeroptera,baetidae,NaN,11
NWT,GL4,LAKE,GL4_1E,2018-08-21,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-21,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-21,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-21,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-21,Plecoptera,chloroperlidae,NaN,0
